Product ID,Product Name,Category,Stock Quantity,Daily Sales Avg,Purchase Price (OMR),Selling Price (OMR),Expiry Date,Status
1965,Organic Popcorn 2x,Snacks,476,26,1.028,1.787,2027-08-30,Normal
1966,Imported Pasta 2x,Grocery,272,50,5.825,9.735,2027-09-08,Normal
1967,Fresh Salmon 4x,Meat,52,33,1.838,2.686,2026-09-22,Low Stock
1968,Fresh Onions 3x,Produce,373,6,2.302,3.739,2026-09-01,Normal
1969,Gluten-Free Pizza 2x,Frozen,466,49,7.803,11.560,2028-04-07,Normal
1970,Gluten-Free Minced Beef 4x,Meat,128,43,4.451,5.666,2026-09-17,Normal
1971,Standard Chips 5x,Snacks,26,23,4.693,6.963,2027-08-13,Low Stock
1972,Fresh Coffee 3x,Beverages,426,34,5.193,7.398,2026-11-27,Normal
1973,Gluten-Free Pizza 3x,Frozen,196,20,4.254,7.066,2028-05-17,Normal
1974,Standard Chicken Breast 4x,Meat,151,35,9.893,15.678,2026-09-01,Normal
1975,Fresh Muffins 1x,Bakery,499,13,1.142,1.914,2026-08-30,Near Expiry - Overstock
1976,Fresh Ice Cream 1x,Frozen,274,30,6.387,11.193,2028-05-31,Normal
1977,Fresh Sponges 4x,Cleaning,459,40,4.822,7.685,2027-02-21,Normal
1978,Fresh Shampoo 3x,Personal Care,89,15,1.959,2.724,2027-07-24,Normal
1979,Imported Canned Beans 5x,Grocery,149,49,8.715,10.780,2027-09-26,Normal
1980,Premium Soap 2x,Personal Care,231,42,3.103,5.062,2027-05-04,Normal
1981,Local Coffee 3x,Beverages,166,32,4.842,5.941,2027-12-18,Normal
1982,Gluten-Free Lamb Chops 2x,Meat,107,2,6.266,7.944,2026-09-23,Normal
1983,Organic Deodorant 1x,Personal Care,256,28,9.051,14.784,2028-01-15,Normal
1984,Diet Milk 1x,Dairy,494,26,3.149,4.703,2026-09-06,Normal
1985,Local Nuts 2x,Snacks,132,40,4.456,6.334,2026-12-13,Normal
1986,Standard Dish Soap 3x,Cleaning,204,35,1.700,2.757,2028-07-22,Normal
1987,Local Deodorant 2x,Personal Care,395,13,6.937,11.616,2027-08-28,Normal
1988,Fresh Chips 1x,Snacks,422,34,9.246,12.955,2027-12-08,Normal
1989,Premium Coffee 4x,Beverages,130,48,3.782,5.852,2027-01-20,Normal
1990,Standard Cookies 3x,Snacks,417,29,6.113,7.670,2027-10-25,Normal
1991,Gluten-Free Sponges 5x,Cleaning,164,36,8.967,15.364,2027-07-08,Normal
1992,Imported Lamb Chops 3x,Meat,171,45,4.766,5.725,2026-09-14,Normal
1993,Organic Potatoes 4x,Produce,277,31,5.211,8.880,2026-09-05,Normal
1994,Gluten-Free Cream 2x,Dairy,258,44,6.978,9.163,2026-09-22,Normal
1995,Organic Cream 4x,Dairy,53,16,4.009,5.580,2026-09-10,Normal
1996,Standard Milk 4x,Dairy,399,6,4.001,5.587,2026-08-29,Near Expiry - Overstock
1997,Imported Apples 2x,Produce,88,39,4.039,5.272,2026-09-12,Normal
1998,Imported Frozen Vegetables 1x,Frozen,208,12,4.486,5.398,2028-04-10,Normal
1999,Local Pizza 1x,Frozen,150,28,6.491,9.438,2026-12-07,Normal
